,O,D,flow
6801,41233,6798,1
6802,9001,7468,1
6803,35538,15479,1
6804,35806,26500,1
6805,34807,11707,1
6806,16335,27003,1
6807,28087,16435,1
6808,14048,13543,1
6809,17149,25278,1
6810,13425,29032,1
6811,8833,7467,1
6812,12962,11086,1
6813,11790,5116,1
6814,26123,16602,1
6815,29527,11564,1
6816,5286,18241,1
6817,27058,2762,1
6818,19353,34189,1
6819,11006,16744,1
6820,16751,29641,1
6821,32399,20394,1
6822,8999,39890,1
6823,13039,2665,1
6824,18926,18925,1
6825,31155,4230,1
6826,27371,12753,1
6827,6376,4942,1
6828,6801,12773,1
6829,7702,10501,1
6830,21972,19836,1
6831,22117,6415,1
6832,19040,41765,1
6833,19037,572,1
6834,22183,17301,1
6835,9655,12095,1
6836,32643,35772,1
6837,13443,31332,1
6838,24333,16374,1
6839,40300,15793,1
6840,27058,16603,1
6841,7363,16603,1
6842,19371,12748,1
6843,12216,38939,1
6844,27134,39800,1
6845,32650,29882,1
6846,6103,10436,1
6847,26264,7057,1
6848,20457,14044,1
6849,20097,39421,1
6850,30767,17026,1
6851,5636,638,1
6852,37391,9021,1
6853,37391,9017,1
6854,18057,36801,1
6855,14620,35772,1
6856,9667,12751,1
6857,21105,6491,1
6858,19132,20311,1
6859,18498,23058,1
6860,5353,40316,1
6861,18993,17165,1
6862,12466,30148,1
6863,14751,19623,1
6864,37880,572,1
6865,4621,35799,1
6866,26634,32123,1
6867,15208,28283,1
6868,3753,23405,1
6869,3029,7360,1
6870,32601,34814,1
6871,19724,9601,1
6872,35610,13444,1
6873,26666,14743,1
6874,16602,14745,1
6875,36447,31610,1
6876,19142,12545,1
6877,17189,16769,1
6878,15246,12685,1
6879,21107,3497,1
6880,10495,25402,1
6881,1588,3723,1
6882,25328,37976,1
6883,14817,7500,1
6884,28805,13661,1
6885,4321,39987,1
6886,1590,20266,1
6887,11864,7947,1
6888,13371,30882,1
6889,22332,1091,1
6890,8727,15082,1
6891,8727,15083,1
6892,3144,2416,1
6893,8727,2419,1
6894,11502,35193,1
6895,28828,2418,1
6896,8730,2412,1
6897,18367,19035,1
6898,12773,27476,1
6899,37307,30820,1
6900,13109,39089,1
6901,6747,16399,1
6902,31265,23406,1
6903,30282,38011,1
6904,30283,1074,1
6905,39992,23105,1
6906,36380,11975,1
6907,3087,3167,1
6908,7080,32087,1
6909,41208,35772,1
6910,12515,1070,1
6911,34054,9021,1
6912,4324,16217,1
6913,17314,7078,1
6914,6402,37476,2
6915,10327,16322,1
6916,16490,12704,1
6917,16224,15080,1
6918,16491,2409,1
6919,38507,3007,1
6920,17889,7551,1
6921,8785,23039,1
6922,875,18051,1
6923,17190,25847,1
6924,27109,31735,1
6925,8727,35345,1
6926,28580,19419,1
6927,16900,26523,1
6928,34764,1967,1
6929,1259,10500,1
6930,13049,13616,1
6931,24529,8854,1
6932,4597,30458,1
6933,11438,22920,1
6934,8909,23030,1
6935,3538,21824,1
6936,14688,6556,1
6937,29451,32168,1
6938,16710,8664,1
6939,30044,12931,1
6940,16374,3068,1
6941,2731,19079,1
6942,5650,22319,1
6943,13964,27092,1
6944,11454,8656,1
6945,16045,8664,1
6946,14620,9240,1
6947,14620,19361,1
6948,17635,21509,1
6949,2894,35358,1
6950,32476,39240,1
6951,12092,1967,1
6952,23244,19074,1
6953,20370,19346,1
6954,20370,29394,1
6955,19362,25314,1
6956,37007,4395,1
6957,35032,20393,1
6958,20255,10560,1
6959,26213,10327,1
6960,20438,35802,1
6961,33206,5681,1
6962,33612,14163,1
6963,10353,30021,1
6964,10348,17556,1
6965,11932,7691,1
6966,6166,16998,1
6967,29771,14751,1
6968,10505,28286,1
6969,13652,12748,1
6970,12751,23381,1
6971,14443,22292,1
6972,22392,40315,1
6973,25545,17165,1
6974,3773,31326,1
6975,21665,16792,1
6976,3774,25756,1
6977,12471,32009,1
6978,7096,25481,1
6979,10521,14235,1
6980,26454,13547,1
6981,23000,8783,1
6982,13372,11477,1
6983,27281,38584,1
6984,31617,9009,1
6985,18671,20695,1
6986,31152,26427,1
6987,31153,8971,1
6988,3263,36803,1
6989,23105,36804,1
6990,23105,9022,1
6991,23105,31338,1
6992,30599,28489,1
6993,12466,19241,1
6994,9167,12931,1
6995,16874,4043,1
6996,35773,17033,1
6997,4739,6030,1
6998,35628,22324,1
6999,37073,9422,1
7000,31334,106,1
7001,36801,947,1
7002,36984,25125,1
7003,19014,29343,1
7004,14741,656,1
7005,20090,3164,1
7006,18931,3295,1
7007,13362,20103,1
7008,6494,35700,1
7009,18704,29491,1
7010,9522,32853,1
7011,27400,17189,1
7012,13708,16998,1
7013,10628,8711,1
7014,7131,17792,1
7015,26551,6030,1
7016,18530,12700,1
7017,22578,11923,1
7018,11377,10558,1
7019,7570,10357,1
7020,4156,4716,1
7021,33963,39400,1
7022,31211,6517,1
7023,19037,12479,1
7024,19037,36202,1
7025,18530,11482,1
7026,35105,26280,1
7027,2323,14732,1
7028,7134,39938,1
7029,22182,25848,1
7030,19159,19658,1
7031,41286,40447,1
7032,11076,20289,1
7033,24773,15268,1
7034,21149,20212,1
7035,37619,21107,1
7036,37589,10497,1
7037,16382,28283,1
7038,33879,23968,1
7039,33474,30572,1
7040,10471,3119,1
7041,6023,37506,1
7042,2316,1014,1
7043,37253,27439,1
7044,1763,25440,1
7045,16219,7120,1
7046,7433,4226,1
7047,37476,34036,1
7048,24957,7977,1
7049,30714,5681,1
7050,6210,23244,1
7051,6061,8676,1
7052,10510,28885,1
7053,20025,11945,1
7054,33945,39575,1
7055,16608,11805,1
7056,20413,24050,1
7057,28729,30795,1
7058,35802,23265,1
7059,16227,21352,1
7060,17190,39354,1
7061,16227,23047,1
7062,4088,10482,1
7063,27429,6056,1
7064,26111,30460,1
7065,16266,21458,1
7066,39338,31965,1
7067,32025,16508,1
7068,26551,14048,1
7069,24551,18103,1
7070,28312,4308,1
7071,5494,4302,1
7072,36128,493,1
7073,8719,35890,1
7074,36849,7145,1
7075,7278,8683,1
7076,16879,14442,1
7077,18777,11197,1
7078,1216,37978,1
7079,13969,32569,1
7080,5178,2024,1
7081,7350,11306,1
7082,1974,27899,1
7083,36470,35975,1
7084,15230,35538,1
7085,36417,28302,1
7086,27640,23039,1
7087,19537,10354,1
7088,21548,12767,1
7089,30979,6261,1
7090,7833,17274,1
7091,3598,8683,1
7092,12084,20050,1
7093,12088,20428,1
7094,6820,8335,1
7095,18302,1116,1
7096,26600,15213,1
7097,1574,16335,1
7098,9312,2777,1
7099,25095,22273,1
7100,9160,6077,1
7101,4949,32667,1
7102,11792,26235,1
7103,37388,23894,1
7104,35629,40098,1
7105,11968,12476,1
7106,32944,34933,1
7107,7782,19624,1
7108,4251,7580,1
7109,14055,10564,1
7110,13961,17315,1
7111,13961,17316,1
7112,14229,3011,1
7113,5892,19348,1
7114,21016,18009,1
7115,14151,31277,1
7116,20255,13443,1
7117,12104,31290,1
7118,29259,17193,1
7119,27162,30391,1
7120,5682,33244,1
7121,19685,16750,1
7122,32601,30795,1
7123,19685,11864,1
7124,34285,20297,1
7125,3148,3557,1
7126,9753,28004,1
7127,22415,28004,1
7128,19827,7541,1
7129,14441,20902,1
7130,17207,12501,1
7131,2400,18835,1
7132,35978,6220,1
7133,11924,34954,1
7134,17310,5159,1
7135,12357,8637,1
7136,873,12633,1
7137,13375,31334,1
7138,5362,36984,1
7139,13351,23715,1
7140,11926,32520,1
7141,65,17271,1
7142,7468,17270,1
7143,10693,23112,1
7144,30286,12751,1
7145,32396,12978,1
7146,6802,35199,1
7147,28305,12933,1
7148,20678,157,1
7149,20285,34710,1
7150,33816,14861,1
7151,4076,7134,1
7152,18061,7136,1
7153,28826,34482,1
7154,32946,13424,1
7155,11458,23438,1
7156,27400,2001,1
7157,11256,7635,1
7158,38478,16508,1
7159,28350,13918,1
7160,1260,3941,1
7161,7702,27518,1
7162,6801,5354,1
7163,37689,15077,1
7164,40864,13115,1
7165,4489,8654,1
7166,5872,22521,1
7167,3223,19334,1
7168,38855,13035,1
7169,38855,36377,1
7170,1156,37641,1
7171,38855,34732,1
7172,31614,13703,1
7173,40452,27891,1
7174,36992,17271,1
7175,5425,12892,1
7176,22922,8903,1
7177,16949,8903,1
7178,6491,9022,1
7179,20312,20941,1
7180,35977,32368,1
7181,7381,27563,1
7182,32934,26976,1
7183,18096,22932,1
7184,35830,10627,1
7185,20305,16425,1
7186,20312,16425,1
7187,20306,32932,1
7188,8785,20765,1
7189,16425,10568,1
7190,5650,7551,1
7191,21768,26460,1
7192,30209,14164,1
7193,6003,22235,1
7194,2620,23298,1
7195,23968,14214,1
7196,2551,11449,1
7197,11336,31141,1
7198,21349,19360,1
7199,19036,4644,1
7200,2000,34676,1
7201,12232,8190,1
7202,8782,9060,1
7203,41214,1957,1
7204,1803,19837,1
7205,17637,16869,1
7206,7379,6580,1
7207,3609,25846,1
7208,15001,17188,1
7209,8478,5681,1
7210,18949,23631,1
7211,24118,21375,1
7212,7945,5681,1
7213,7774,35843,1
7214,36822,32858,1
7215,6697,1803,1
7216,9167,7526,1
7217,7127,28139,1
7218,37868,29453,1
7219,18596,1332,1
7220,20253,7076,1
7221,37551,35329,1
7222,1280,16714,1
7223,5135,28731,1
7224,3032,16378,1
7225,7079,37905,1
7226,11927,10635,1
7227,2564,13634,1
7228,2453,13191,1
7229,37476,3029,1
7230,9167,3029,1
7231,6029,20057,1
7232,22062,1328,1
7233,6591,16398,1
7234,40255,41786,1
7235,40948,11535,1
7236,16529,6517,1
7237,29872,27009,1
7238,29926,6166,1
7239,2361,15276,1
7240,27559,41283,1
7241,9243,21300,1
7242,26586,25727,1
7243,35192,25602,1
7244,35305,7395,1
7245,12643,36377,1
7246,29641,11945,1
7247,24906,16475,1
7248,2674,11897,1
7249,16324,5136,1
7250,40453,40186,1
7251,41890,37872,1
7252,17629,30514,1
7253,17629,26122,1
7254,2289,6828,1
7255,14921,40076,1
7256,17213,25640,1
7257,14999,11499,1
7258,6420,20109,1
7259,7635,26907,1
7260,35400,19550,1
7261,14051,28572,1
7262,1519,32239,1
7263,13003,33401,1
7264,11799,20196,1
7265,16706,27233,1
7266,29454,27233,1
7267,6391,36381,1
7268,14055,26261,1
7269,33596,27491,1
7270,3039,3209,1
7271,18429,16750,1
7272,15128,26978,1
7273,25090,7561,1
7274,13171,20592,1
7275,17931,32368,1
7276,22409,17895,1
7277,16772,8490,1
7278,16545,22583,1
7279,33133,6652,1
7280,25068,35979,1
7281,33132,30365,1
7282,31890,30370,1
7283,14877,7508,1
7284,14876,37253,1
7285,26120,11458,1
7286,3613,36921,1
7287,8737,10503,1
7288,27509,1147,1
7289,34013,1156,1
7290,2420,35327,1
7291,37638,41785,1
7292,14416,33924,1
7293,30584,19032,1
7294,38396,27477,1
7295,1590,18443,1
7296,35327,40677,2
7297,31578,40676,1
7298,35327,5205,1
7299,32969,3120,1
7300,9998,17270,1
7301,20436,11933,1
7302,31289,25843,1
7303,35229,6452,1
7304,32838,19903,1
7305,37618,7979,1
7306,29305,30320,1
7307,35977,21150,1
7308,4661,23715,1
7309,7111,36803,1
7310,22932,31334,1
7311,7635,25556,1
7312,36175,36989,1
7313,4642,16217,1
7314,22931,31322,1
7315,17301,25756,1
7316,24222,36804,1
7317,24191,9017,1
7318,9000,4715,1
7319,41207,11163,1
7320,6236,11163,1
7321,36001,13162,1
7322,5638,19776,1
7323,27930,22322,1
7324,19921,16568,1
7325,28012,6943,1
7326,27882,10510,1
7327,13175,40896,1
7328,7914,7509,1
7329,14034,2398,1
7330,4271,30795,1
7331,5856,13776,1
7332,35064,7387,1
7333,11789,6023,1
7334,5884,23058,1
7335,35317,22920,1
7336,17184,6638,1
7337,28678,37952,1
7338,11810,36087,1
7339,6373,15127,1
7340,17384,5353,1
7341,17384,5166,1
7342,2317,13103,1
7343,11924,30742,1
7344,28647,16699,1
7345,15214,15174,1
7346,28661,1822,1
7347,33960,39992,1
7348,8463,8445,1
7349,4739,9638,1
7350,19840,9638,1
7351,13508,18705,1
7352,13961,14168,1
7353,7484,11464,1
7354,8998,8469,1
7355,23341,13078,1
7356,23365,15282,1
7357,32221,27058,1
7358,32595,31930,1
7359,37106,6606,1
7360,26359,19411,1
7361,20673,23931,1
7362,7661,3604,1
7363,19070,41678,1
7364,28729,25457,1
7365,17511,16931,1
7366,27090,21977,1
7367,13137,7711,1
7368,42002,2982,1
7369,23249,32940,1
7370,28603,12114,1
7371,17267,30820,1
7372,8404,10217,1
7373,7140,11680,1
7374,8635,16220,1
7375,17179,31437,1
7376,20614,35064,1
7377,8506,33240,1
7378,24239,30763,1
7379,7756,34051,1
7380,7272,19037,1
7381,35402,4719,1
7382,37802,41221,1
7383,30305,1793,1
7384,19238,19119,1
7385,37961,36245,1
7386,19580,12337,1
7387,21934,19036,1
7388,37956,19625,1
7389,36670,12476,1
7390,29048,40689,1
7391,11007,11009,1
7392,10381,14850,1
7393,30519,28031,1
7394,28640,29371,1
7395,16374,22583,1
7396,26520,26123,1
7397,5345,17193,1
7398,16317,26120,1
7399,254,35355,1
7400,41590,14199,1
7401,7528,27843,1
7402,16779,6029,1
7403,35081,20025,1
7404,17206,24148,1
7405,30115,17825,1
7406,12090,36418,1
7407,20220,18928,1
7408,10941,41112,1
7409,14538,14876,1
7410,11904,16041,1
7411,26532,22213,1
7412,14055,5136,1
7413,12702,31210,1
7414,13370,6253,1
7415,11209,30147,1
7416,31925,25686,1
7417,36423,19744,1
7418,23383,41765,1
7419,7094,16167,1
7420,28811,33308,1
7421,13914,17300,1
7422,34384,36996,1
7423,7487,1619,1
7424,20089,20262,1
7425,873,3100,1
7426,872,3587,1
7427,34663,35305,1
7428,40940,17832,1
7429,37880,28061,1
7430,37691,17307,1
7431,3613,35802,1
7432,35300,16224,1
7433,35890,16227,1
7434,8148,34752,1
7435,23968,32824,1
7436,26509,7699,1
7437,19854,29264,1
7438,13169,19115,1
7439,22411,10497,1
7440,28640,21107,1
7441,19698,10495,1
7442,11438,38021,1
7443,4341,23602,1
7444,35928,30978,1
7445,16653,10327,1
7446,11899,23624,1
7447,11899,5281,1
7448,24230,7293,1
7449,18835,40369,1
7450,23668,30340,1
7451,22319,1344,1
7452,10327,11166,1
7453,4251,16765,1
7454,4251,14161,1
7455,9567,28054,1
7456,2420,23322,1
7457,6258,24012,1
7458,20306,37552,1
7459,6749,14438,1
7460,36996,21469,1
7461,33493,24351,1
7462,1673,6351,1
7463,2637,7468,1
7464,31437,24376,1
7465,7500,17629,1
7466,6453,31313,1
7467,38788,28801,1
7468,28826,26288,1
7469,22198,41950,1
7470,8727,6842,1
7471,28828,39350,1
7472,8730,26285,1
7473,28357,27807,1
7474,12738,23376,1
7475,17299,30639,1
7476,6000,10774,1
7477,5998,37512,1
7478,6820,19950,1
7479,11447,20442,1
7480,1563,20285,1
7481,15895,12115,1
7482,7381,7140,1
7483,36250,31290,1
7484,7466,8744,1
7485,26149,2715,1
7486,29452,25690,1
7487,24957,6415,1
7488,33957,11355,1
7489,7073,41785,1
7490,24148,24653,1
7491,31883,27405,1
7492,5961,25401,1
7493,31327,40783,1
7494,22292,10472,1
7495,25491,19139,1
7496,12284,3759,1
7497,14720,30054,1
7498,13546,25252,1
7499,28603,19356,1
7500,7080,24732,1
7501,7080,35543,1
7502,7080,35547,1
7503,1091,5779,1
7504,6035,30062,1
7505,1701,34535,1
7506,6059,6161,1
7507,32006,26976,1
7508,37002,26112,1
7509,12745,28822,1
7510,36998,11932,1
7511,17588,14170,1
7512,24603,7444,1
7513,18081,12751,1
7514,9402,5343,1
7515,20423,33133,1
7516,8325,37393,1
7517,4661,8497,1
7518,5355,2323,1
7519,33172,10607,1
7520,4710,28350,1
7521,32520,41653,1
7522,25154,19394,1
7523,13662,21166,1
7524,42,35780,1
7525,27696,25782,1
7526,20417,37496,1
7527,157,775,1
7528,41783,10354,1
7529,28809,12753,1
7530,7083,16603,1
7531,24222,32551,1
7532,21345,17179,1
7533,23827,5199,1
7534,24616,12331,1
7535,26520,1150,1
7536,6147,17190,1
7537,3741,22319,1
7538,32765,26567,1
7539,4726,4695,1
7540,17627,33741,1
7541,25085,1643,1
7542,16234,16218,1
7543,17050,19142,1
7544,7109,38479,1
7545,4028,40687,1
7546,11212,11349,1
7547,2243,27476,1
7548,27109,3037,1
7549,11917,31613,1
7550,31576,11809,1
7551,18822,2822,1
7552,17719,2821,1
7553,18237,34279,1
7554,36856,14714,1
7555,1564,3150,1
7556,21596,9256,1
7557,3610,35772,1
7558,28012,35772,1
7559,26129,24255,1
7560,32501,8006,1
7561,23463,7197,1
7562,25314,35303,1
7563,11495,36417,1
7564,37551,17276,1
7565,7077,10560,1
7566,17319,30823,1
7567,17318,30820,1
7568,24615,30504,1
7569,10472,27365,1
7570,26613,16950,1
7571,41406,17187,1
7572,17211,27887,1
7573,8785,20286,1
7574,17587,37475,1
7575,16627,26135,1
7576,41987,19030,1
7577,10505,7683,1
7578,36446,2767,1
7579,29007,34265,1
7580,7423,38478,1
7581,20679,19935,1
7582,21984,4818,1
7583,14156,23235,1
7584,34624,10476,1
7585,29930,26667,1
7586,38203,5146,1
7587,11571,5579,1
7588,29266,20256,1
7589,21237,11632,1
7590,35800,34126,1
7591,24734,20614,1
7592,15956,39241,1
7593,24836,21085,1
7594,28598,27650,1
7595,21574,4723,1
7596,873,2316,1
7597,30451,15027,1
7598,16219,7105,1
7599,19139,7105,1
7600,16763,11924,1
7601,28828,20359,1
7602,10002,5888,1
7603,11453,13115,1
7604,8314,16498,1
7605,23350,16574,1
7606,25556,32059,1
7607,16217,8676,1
7608,11173,8670,1
7609,14296,20297,1
7610,3085,36330,1
7611,29115,11438,1
7612,15484,28293,1
7613,20201,20389,1
7614,32656,2816,1
7615,26445,14732,1
7616,10489,24604,1
7617,10488,34838,1
7618,8246,2944,1
7619,34482,10127,1
7620,35229,8670,1
7621,36420,35650,1
7622,16621,40816,1
7623,33294,30021,1
7624,33294,17271,1
7625,39636,14168,1
7626,3148,35627,1
7627,16804,19826,1
7628,16779,37987,1
7629,11884,40678,1
7630,23921,22740,1
7631,11790,30372,1
7632,31211,26022,1
7633,3598,13778,1
7634,32039,15028,1
7635,14767,18815,1
7636,15463,24147,1
7637,22217,878,1
7638,19031,35081,1
7639,38854,40881,1
7640,20211,33493,1
7641,20289,17300,1
7642,15161,11077,1
7643,11028,2681,1
7644,18525,13611,1
7645,18278,13914,1
7646,7635,26406,1
7647,27881,39904,1
7648,15273,21574,1
7649,11790,16041,1
7650,31211,7216,1
7651,2620,29379,1
7652,5136,25432,1
7653,9340,27167,1
7654,19031,17916,1
7655,38854,16982,1
7656,12549,28733,1
7657,14105,2317,1
7658,31216,31357,1
7659,2835,13212,1
7660,4229,8469,1
7661,11926,23105,2
7662,15956,24604,1
7663,40097,24605,1
7664,28826,1677,1
7665,23206,12752,1
7666,24635,8543,1
7667,15656,40692,1
7668,35639,15365,1
7669,16326,19782,1
7670,13351,37945,1
7671,13370,19782,1
7672,30518,36238,1
7673,35637,2587,1
7674,929,22198,1
7675,11005,26668,1
7676,35,6040,1
7677,40496,19361,1
7678,32409,33741,1
7679,26112,26901,1
7680,4943,7162,1
7681,1365,21606,1
7682,28874,16390,1
7683,12019,6654,1
7684,19094,22933,1
7685,10320,12225,1
7686,9430,27422,1
7687,28925,5142,1
7688,12968,17276,1
7689,7073,5388,1
7690,41114,40694,1
7691,24141,41231,1
7692,17624,1594,1
7693,6860,36804,1
7694,26300,32038,1
7695,35543,25559,1
7696,35537,23715,1
7697,33136,11923,1
7698,24728,9017,1
7699,26300,18937,1
7700,35542,18937,1
7701,35550,31338,1
7702,21529,36804,1
7703,947,16217,1
7704,109,31319,1
7705,946,11923,1
7706,7833,31334,1
7707,945,16792,1
7708,39730,8903,1
7709,10266,20399,1
7710,13056,17187,1
7711,11076,6020,1
7712,36865,16406,1
7713,15099,4225,1
7714,2406,37937,1
7715,3032,28262,1
7716,7736,28535,1
7717,9456,3377,1
7718,40433,32241,1
7719,40433,8670,1
7720,27577,18795,1
7721,34964,5103,1
7722,40071,40308,1
7723,18926,4341,1
7724,6591,2983,1
7725,37410,26097,1
7726,37350,11812,1
7727,13782,23044,1
7728,23580,28678,1
7729,30138,30063,1
7730,33874,7579,1
7731,2637,4642,1
7732,2636,10505,1
7733,13072,34164,1
7734,853,17931,1
7735,9167,28654,1
7736,9167,3205,1
7737,3050,11628,1
7738,22931,39217,1
7739,17777,10502,1
7740,871,15278,1
7741,14714,20525,1
7742,7111,24149,1
7743,4661,34490,1
7744,27698,34285,1
7745,11797,20078,1
7746,6000,11802,1
7747,25457,3027,1
7748,13204,31937,1
7749,1675,29090,1
7750,10032,36989,1
7751,30115,3006,1
7752,24236,14363,1
7753,11864,34014,1
7754,30820,20269,1
7755,30823,1900,1
7756,10362,16499,1
7757,2444,3940,1
7758,26396,21574,1
7759,2001,28043,1
7760,21413,25683,1
7761,16807,10486,1
7762,27486,28801,1
7763,39223,28801,1
7764,19419,15308,1
7765,35979,36469,1
7766,11678,12607,1
7767,16847,26153,1
7768,4074,7368,1
7769,1097,11569,1
7770,23341,2265,1
7771,11945,18050,1
7772,41242,32410,1
7773,22922,17591,1
7774,3708,40679,1
7775,6770,814,1
7776,10372,6878,1
7777,22414,6054,1
7778,30575,7360,1
7779,16378,40316,1
7780,19782,19036,1
7781,16222,40315,1
7782,19781,30829,1
7783,19781,40315,1
7784,15476,13657,1
7785,25861,36318,1
7786,11877,8501,1
7787,24395,6253,1
7788,12565,10498,1
7789,35221,29463,1
7790,8834,16217,1
7791,31338,3038,1
7792,20402,22336,1
7793,11864,36428,1
7794,30770,28286,1
7795,9581,17315,1
7796,17789,17556,1
7797,24344,13504,1
7798,28593,32356,1
7799,28593,30525,1
7800,28283,36120,1
7801,28208,28826,1
7802,7096,71,1
7803,8907,9618,1
7804,31288,35352,1
7805,9130,16778,1
7806,20188,14750,1
7807,23006,21974,1
7808,40186,16920,1
7809,35123,28689,1
7810,20272,3942,1
7811,30282,39217,1
7812,36428,35251,1
7813,6747,34797,1
7814,10354,18473,1
7815,17027,27519,1
7816,10509,13358,1
7817,37976,23614,1
7818,7368,8939,1
7819,4512,16382,1
7820,28657,9001,1
7821,7726,40186,1
7822,6716,28697,1
7823,25852,37420,1
7824,12015,11214,1
7825,12031,35550,1
7826,23633,23716,1
7827,41241,11899,1
7828,22238,26929,1
7829,22238,16779,1
7830,16788,8044,1
7831,7492,10630,1
7832,30332,15076,1
7833,2398,15083,1
7834,7502,37267,1
7835,39994,26185,1
7836,39882,13368,1
7837,28010,41220,1
7838,19057,30498,1
7839,26153,5171,1
7840,21972,38606,1
7841,4552,18799,1
7842,21974,35127,1
7843,18861,1676,1
7844,1096,16601,1
7845,28168,26866,1
7846,31578,3263,1
7847,11812,3263,1
7848,11812,23105,1
7849,8471,3263,1
7850,16233,14982,1
7851,23633,10487,1
7852,16260,20398,1
7853,33329,1103,1
7854,28260,22717,1
7855,38203,10482,1
7856,4132,11258,1
7857,38853,7080,1
7858,4286,35778,1
7859,2637,6261,1
7860,10002,27423,1
7861,10002,27469,1
7862,20311,39355,1
7863,6360,15462,1
7864,2024,13498,1
7865,9583,40316,1
7866,14010,11027,1
7867,16254,2894,1
7868,2164,20393,1
7869,4978,28293,1
7870,24232,35710,1
7871,11195,29070,1
7872,38003,25545,1
7873,20200,5140,1
7874,28761,16765,1
7875,15028,16984,1
7876,8998,37868,1
7877,2894,6254,1
7878,12767,5140,1
7879,23112,33216,1
7880,16378,39785,1
7881,26120,23501,1
7882,16534,29294,1
7883,17047,34443,1
7884,7510,17977,1
7885,3719,28593,1
7886,30229,14725,1
7887,11549,4629,1
7888,7692,5025,1
7889,41242,6825,1
7890,22240,24652,1
7891,22238,27476,1
7892,6676,32684,1
7893,20192,36224,1
7894,22248,14172,1
7895,28503,39532,1
7896,4163,36228,1
7897,2095,6487,1
7898,35698,26565,1
7899,21469,37129,1
7900,12324,38806,1
7901,12124,23205,1
7902,21431,6059,1
7903,12717,12754,1
7904,12738,36990,1
7905,7508,20337,1
7906,12724,32005,1
7907,23624,18718,1
7908,1317,926,1
7909,22319,19778,1
7910,21078,40599,1
7911,16513,19671,1
7912,16508,27505,1
7913,17193,5874,1
7914,4236,10563,1
7915,552,40677,1
7916,14143,8990,1
7917,27486,3411,1
7918,10616,23804,1
7919,16329,23105,1
7920,23421,16923,1
7921,29488,4910,1
7922,4518,15293,1
7923,3200,27632,1
7924,6052,17564,1
7925,28600,30286,1
7926,8907,64,1
7927,10516,2001,1
7928,7979,16400,1
7929,3263,12992,1
7930,9425,11480,1
7931,9570,4245,1
7932,14132,22395,1
7933,9404,15230,1
7934,33940,18063,1
7935,23339,17284,1
7936,12120,30051,1
7937,8747,2764,1
7938,8784,7955,1
7939,41283,14049,1
7940,11792,16491,1
7941,36214,16491,1
7942,22127,35330,1
7943,36403,26668,1
7944,29259,8730,1
7945,11254,7104,1
7946,26526,5276,1
7947,22066,11975,1
7948,10545,29976,1
7949,17749,17314,1
7950,1444,14912,1
7951,7214,13424,1
7952,27476,17356,1
7953,36471,41346,1
7954,31985,5186,1
7955,2265,6253,1
7956,5623,32123,1
7957,40348,21402,1
7958,17286,35427,1
7959,40300,27109,1
7960,31964,35536,1
7961,23890,18707,1
7962,29479,14062,1
7963,30282,19326,1
7964,10493,4083,1
7965,34075,27881,1
7966,4321,4642,1
7967,34943,27882,1
7968,26621,25674,1
7969,3731,36992,1
7970,14146,35776,1
7971,17187,22392,1
7972,5506,28808,1
7973,37747,36228,1
7974,3675,40683,1
7975,29660,4230,1
7976,32404,4555,1
7977,4209,23621,1
7978,24729,11455,1
7979,4511,33113,1
7980,2013,10878,1
7981,3671,1657,1
7982,32551,20554,1
7983,35313,25366,1
7984,3205,19621,1
7985,8466,572,1
7986,38855,41765,1
7987,28678,19745,1
7988,10592,13550,1
7989,7138,32650,1
7990,14048,7076,1
7991,17277,10479,1
7992,6944,1385,1
7993,19921,33958,1
7994,20301,21581,1
7995,13204,16644,1
7996,6404,26097,1
7997,2857,33983,1
7998,23410,33821,1
7999,4732,26121,1
8000,18403,19909,1
8001,16827,20311,1
8002,13594,13864,1
8003,34396,30305,1
8004,14006,36446,1
8005,7504,22242,1
8006,7491,34609,1
8007,28283,19391,1
8008,15001,33983,1
8009,7506,34571,1
8010,1593,10369,1
8011,7796,26300,1
8012,16789,9003,1
8013,37638,9003,1
8014,25275,9003,1
8015,37107,8785,1
8016,12111,38486,1
8017,12114,35799,1
8018,24385,29987,1
8019,19142,31964,1
8020,16175,7703,1
8021,34954,17211,1
8022,37476,36667,1
8023,18816,31642,1
8024,6599,32182,1
8025,36175,22235,1
8026,7111,22235,1
8027,3838,23206,1
8028,16375,30541,1
8029,4601,23636,1
8030,7141,19545,1
8031,26515,37607,1
8032,7702,3731,1
8033,35336,25882,1
8034,17039,12233,1
8035,783,12766,1
8036,33821,16714,1
8037,34947,6797,1
8038,11788,32831,1
8039,22411,36318,1
8040,26907,38660,1
8041,14161,37374,1
8042,30418,26017,1
8043,38113,11927,1
8044,35340,7079,1
8045,31612,7078,1
8046,22717,13141,1
8047,34045,7437,1
8048,12738,26573,1
8049,11252,14923,1
8050,18531,26003,1
8051,41078,8458,1
8052,11810,10381,1
8053,31613,28826,1
8054,38848,30541,1
8055,17184,10381,1
8056,16876,28811,1
8057,34152,30504,1
8058,9008,10505,1
8059,9007,7635,1
8060,22076,33903,1
8061,30531,27967,1
8062,18497,12470,1
8063,4989,34499,1
8064,22836,7508,1
8065,22836,2399,1
8066,22414,14366,1
8067,11802,26129,1
8068,34003,4552,1
8069,17215,7699,1
8070,38967,16374,1
8071,38967,16423,1
8072,24352,5176,1
8073,16227,31959,1
8074,16491,19077,1
8075,35802,14690,1
