,O,D,flow
1948,1792795206,1266422703,1
1949,65303550,4941618135,1
1950,65319949,911547144,1
1951,65306827,65328694,1
1952,65303531,65319643,1
1953,3835270051,371151373,1
1954,4766859108,310080269,1
1955,4019577194,3997758388,1
1956,65361159,4493184773,1
1957,4019321366,4757825787,1
1958,4700256952,4627636290,1
1959,65333366,1723739368,1
1960,5318541602,65317030,1
1961,65329405,1332541745,1
1962,65303488,65317028,1
1963,65303488,65317030,1
1964,65329405,65306991,1
1965,65329405,65317028,1
1966,5318541602,65306991,1
1967,65303488,65300097,1
1968,65329405,1723739368,1
1969,65329405,65300105,2
1970,293578739,3902413696,1
1971,2884715022,4484388390,1
1972,65326455,4757825783,1
1973,65299288,3393387589,1
1974,65287942,65299107,1
1975,1264296805,65297717,1
1976,1243846492,4382258031,1
1977,4925013317,3965093337,1
1978,3532718885,767808220,1
1979,4018809947,2063966775,1
1980,65351554,827282106,1
1981,4019269595,65303533,1
1982,733619113,612774015,1
1983,65285181,4731768936,1
1984,767806457,65295293,1
1985,65303657,65295293,1
1986,65324863,5318541600,1
1987,4759500457,1243846525,1
1988,1723738996,2369067414,1
1989,1723768750,1207466276,1
1990,3567758733,1302773698,1
1991,330662281,5021056582,1
1992,4763953365,3999644592,1
1993,3978836009,65318308,1
1994,65329405,2819457920,1
1995,258967876,65352426,1
1996,1723739123,1723738965,1
1997,2322615160,258758555,1
1998,65283643,5024250717,1
1999,1723738900,2583262440,1
2000,4351880435,65315471,1
2001,3722672067,65299085,1
2002,1148372908,65352415,1
2003,603369654,300515745,1
2004,603369654,3009239587,1
2005,3652890916,65374264,1
2006,4015802515,65282949,1
2007,4086362559,4177227594,1
2008,65312464,1205120755,1
2009,65352353,65303711,1
2010,1792795201,4761685548,1
2011,65351748,258967882,1
2012,65342652,2548095092,1
2013,865946070,263522862,1
2014,4019269608,539993885,1
2015,4547300238,4416143307,1
2016,4918261546,1901927747,1
2017,65373423,65313138,1
2018,1582797193,1614316115,1
2019,65295392,65372256,1
2020,4759500457,65295359,1
2021,4763953291,65373433,1
2022,2143369213,65369287,1
2023,4023078322,1271001348,1
2024,65316855,3645273109,1
2025,65317949,65365814,1
2026,1580501216,4019576778,1
2027,4730235278,4730235231,1
2028,65299113,1064740944,1
2029,65315471,317122752,1
2030,4406691892,4177227596,1
2031,65374309,5020800957,1
2032,4012499532,4547464636,1
2033,65296201,4547464636,1
2034,65302745,3500164395,1
2035,1270672016,4509833305,1
2036,5296772211,690557311,1
2037,65351748,1613924564,1
2038,4061806107,5005671142,1
2039,65318308,1613924564,1
2040,4472669442,728918268,1
2041,1511325028,1578907742,1
2042,4439537493,65287183,1
2043,65344159,4023187927,1
2044,4177227593,65292699,1
2045,65374883,1804730952,1
2046,65317780,4659622289,1
2047,5033818431,65318308,1
2048,4177227589,5318541606,1
2049,4177227589,1419794040,1
2050,1677798439,330764642,1
2051,3447483915,4008988388,1
2052,4784302629,65291589,1
2053,4458665757,65293718,1
2054,298083539,65299115,1
2055,1723738913,54891208,1
2056,3406604948,65317570,1
2057,3907508666,65339095,1
2058,65326736,314078898,1
2059,65352443,4186457681,1
2060,317123063,318260227,1
2061,65352443,4179595246,1
2062,258758545,65295442,1
2063,295811049,65314200,1
2064,65295291,65314158,1
2065,65303253,1714229719,1
2066,258758551,65350755,1
2067,4019009288,423781519,1
2068,475423215,3611937229,1
2069,65365858,5014084172,1
2070,3051467912,65324913,1
2071,1266060494,65286507,1
2072,1206893700,4183593059,1
2073,65337927,65352415,1
2074,65300028,5318541584,1
2075,767808140,5172034323,1
2076,2035213219,4402491120,1
2077,65303535,4002286870,1
2078,65303533,4002302531,1
2079,65306103,1266422706,1
2080,1419794040,4475542318,1
2081,4018809910,65352293,1
2082,65286755,1196876279,1
2083,3645272795,3188130250,1
2084,65301531,65348742,1
2085,65317711,1578907668,1
2086,65298841,1221046282,1
2087,4759501918,4019096996,1
2088,4759501905,65296808,1
2089,4759501885,65332866,1
2090,4509833269,4757825812,1
2091,4002287590,65325222,1
2092,4002287600,3999700912,1
2093,65284619,65361934,1
2094,65360275,5020557545,1
2095,4763953319,3038359215,1
2096,65306793,1485472609,1
2097,65305842,65317043,1
2098,65318425,65317043,1
2099,65374822,65317045,1
2100,1270672016,3645273108,1
2101,4911554686,4023019326,1
2102,1578907676,265506642,1
2103,552853360,65336489,1
2104,65300076,4659622295,1
2105,65322669,4659622291,1
2106,65323335,65295284,1
2107,65295364,65295369,1
2108,65365866,4493528407,1
2109,4019410697,1211585353,1
2110,65314587,313867835,1
2111,763026765,346521662,1
2112,1613924586,1622598011,1
2113,1578907676,3719571438,1
2114,65326740,4406692036,1
2115,65302184,65373467,1
2116,1455197473,4021519555,1
2117,4035851799,3532718885,1
2118,65325208,65293575,1
2119,65303692,65305438,1
2120,65326455,1419794037,1
2121,1206893700,1419794037,1
2122,4179555577,4548596614,1
2123,3393385402,1723738832,1
2124,65314879,65319567,1
2125,1614316115,1723739006,1
2126,2713578469,65324419,1
2127,1580501216,1250280556,1
2128,65303488,1723738890,1
2129,65357266,4503467072,1
2130,65351966,258758038,1
2131,542900790,65372425,1
2132,4018639958,65306807,1
2133,4720933147,2713578414,1
2134,65319911,1895821103,1
2135,65319913,3365192960,1
2136,552853367,767803000,1
2137,767749180,4265147895,1
2138,4784127966,3978841934,1
2139,1723738952,1266422695,1
2140,65306918,4911554681,1
2141,1723738900,65325658,1
2142,65299763,65337373,1
2143,65336611,65314166,1
2144,4759501925,4177105016,1
2145,65317769,4674581816,1
2146,2946283031,65313395,1
2147,65284755,603369653,1
2148,65307471,4552122320,1
2149,3902413696,1711296607,1
2150,1616398897,1580501212,1
2151,5257236556,1580501212,1
2152,65306956,65306800,1
2153,1616398897,65317032,1
2154,4763953362,1196893911,1
2155,261510709,65302960,1
2156,4009044921,4659622289,1
2157,4009044927,65295279,1
2158,310982749,65295279,1
2159,293818036,65314180,1
2160,1511349530,65299065,1
2161,4828619456,65319532,1
2162,4487829907,65307354,1
2163,65300049,65337397,1
2164,4086356578,1714191856,1
2165,995938607,4518026426,1
2166,1607064111,65319944,1
2167,65306812,65313450,1
2168,764465976,2369067414,1
2169,4036026425,65318126,1
2170,916328137,65306812,1
2171,65303721,4177086674,1
2172,2315555388,5000827723,1
2173,260496469,4763953416,1
2174,3978841920,2322615160,1
2175,4731768503,865946068,1
2176,4731768936,5000827723,1
2177,65298401,65312464,1
2178,65347696,3406604945,1
2179,65297954,4018840041,1
2180,612765592,4694562694,1
2181,65334009,3830586434,1
2182,65308343,65352420,1
2183,330657200,4552122320,1
2184,435824442,65307363,1
2185,65303488,1580501212,1
2186,1792795195,65317595,1
2187,4828619458,4044893686,1
2188,65306838,4177227596,1
2189,4659622291,3532718875,1
2190,65295284,3532718875,1
2191,65293753,2315558274,1
2192,65350772,4170187639,1
2193,2713578484,65350747,1
2194,261510687,1243846556,1
2195,4064226224,3978835979,1
2196,65314258,5027813816,1
2197,65339101,65361862,1
2198,4177086677,4008988511,1
2199,65317750,4351880447,1
2200,3532718885,346527550,1
2201,2304626330,346527552,1
2202,4759501709,4828619340,1
2203,4038516339,665551384,1
2204,4177227594,5020800957,1
2205,65289014,65317042,1
2206,4089809876,5020800957,1
2207,65305814,5026192923,1
2208,4179428306,54891501,1
2209,3997931597,2605799279,1
2210,65308268,5022471091,1
2211,65320184,65290312,1
2212,4759500517,299387910,1
2213,764923148,1419794080,1
2214,4548596615,65342807,1
2215,5022428503,65317030,1
2216,65346767,4730235228,1
2217,65324703,1511339729,1
2218,4761685554,2548095094,1
2219,3999561016,595774096,1
2220,260193330,4013332675,1
2221,4179595250,4178230428,1
2222,945302344,4720933158,1
2223,3997846875,65324327,1
2224,4402491116,1723738892,1
2225,4782162701,65371309,1
2226,65362642,65317045,1
2227,65312219,65317043,1
2228,65307883,65317713,1
2229,2548141867,1723739244,1
2230,1260360913,1723739105,1
2231,65299288,65303719,1
2232,65299288,300757404,1
2233,65347414,4002287608,1
2234,4406691921,258964521,1
2235,733634149,945305017,1
2236,65283776,3997846875,1
2237,314078897,603369648,1
2238,2548095095,4402491099,1
2239,2935833853,65342807,1
2240,266673172,1723739368,1
2241,65336155,4382258034,1
2242,3978802461,65336863,1
2243,65359317,3611937229,1
2244,65299288,3611937229,1
2245,65336489,3611937229,1
2246,3645272799,2304626330,1
2247,4985371691,65290923,1
2248,5270986781,65360270,1
2249,763662527,667478101,1
2250,65317380,65336953,1
2251,1243846532,2315558274,1
2252,65372425,65345898,1
2253,65354417,314079061,1
2254,2304626310,1723739368,1
2255,2274244029,1723738961,1
2256,65355339,65300105,1
2257,65307007,330660356,1
2258,65295279,65374824,1
2259,65281957,1723739368,1
2260,65281967,1723738965,1
2261,3835270051,1723739089,1
2262,65332058,1723739368,1
2263,65352450,295184727,1
2264,4505381648,1723738961,1
2265,4038516339,432659985,1
2266,5019920121,2304626321,1
2267,763662526,4177198631,1
2268,4757824783,3745002175,1
2269,4013421804,1511339732,1
2270,4019410710,539989855,1
2271,4019410706,65317723,1
2272,65303581,5000827326,1
2273,3931471415,2322615161,1
2274,4757825796,65306800,1
2275,65305817,65330743,1
2276,65305817,65318844,1
2277,65374309,2071280038,1
2278,65352446,4808718380,1
2279,65319961,539989856,1
2280,5022563165,65293753,1
2281,4177168689,539989856,1
2282,65303550,65307354,1
2283,65303548,4019009277,1
2284,65353850,65367654,1
2285,4784127936,3722672082,1
2286,4784127959,65361875,1
2287,65313133,3365216243,1
2288,4023103662,1266422692,1
2289,4763953401,2713578458,1
2290,4624714828,2713578443,1
2291,4757825891,1707842763,1
2292,317353116,65314879,1
2293,1723739268,65319587,1
2294,5269122550,1723738919,1
2295,65299282,1270745648,1
2296,1221046409,1221102820,1
2297,3021675450,4009044920,1
2298,65374838,2101121561,1
2299,367017470,3532718880,1
2300,4382258031,65351392,1
2301,775098103,4759501884,1
2302,2808016583,65307007,1
2303,763662558,65356213,1
2304,300782042,4089809877,1
2305,65373433,65319921,1
2306,3719569456,4089809877,1
2307,945302582,3532718879,1
2308,4000795700,3532718873,1
2309,353151015,1196894165,1
2310,65313240,65307443,1
2311,65300054,4730235600,1
2312,65300056,4730235262,1
2313,3719569487,1108824760,1
2314,3719569488,764491014,1
2315,65325363,65320182,1
2316,65325366,65328395,1
2317,5020557552,5022471091,1
2318,65303553,2318037116,1
2319,281652589,65319660,1
2320,4012499531,65299793,1
2321,4783986930,65317713,1
2322,65287655,65317378,1
2323,65298894,2315555417,1
2324,5020472818,265440514,1
2325,4784127952,1971089481,1
2326,4911554704,3836814558,1
2327,259403914,4002287626,1
2328,65333715,1901927747,1
2329,850803347,5287186199,1
2330,65294716,3051467911,1
2331,65352450,2315555359,1
2332,5000827723,65315477,1
2333,3532718885,2508647522,1
2334,3532718883,65281932,1
2335,65318663,65306802,1
2336,1167787039,3066641469,1
2337,4008988323,2649313724,1
2338,5034115718,1723738965,1
2339,4659607787,3999729294,1
2340,1270745629,2315555417,1
2341,2909552124,65306800,1
2342,65374329,65353195,1
2343,65374323,1613924565,1
2344,65306807,1996610642,1
2345,65317542,945301300,1
2346,65359317,65307007,1
2347,5000827723,65303550,1
2348,4555468213,4784127944,1
2349,1728581694,1792795196,1
2350,259394882,5020835261,1
2351,1563110126,1792795196,1
2352,65290907,601267947,1
2353,65312695,1970214327,1
2354,4021519551,4757825823,1
2355,65309836,65358311,1
2356,4179442963,1455197494,1
2357,65299340,65327388,1
2358,4757430236,65368498,1
2359,65317723,3999170181,1
2360,3315887600,4022973145,1
2361,612769610,3532718873,1
2362,2315555400,65294618,1
2363,4918261546,869969302,1
2364,4731768498,3065502916,1
2365,65290217,300759009,1
2366,4036026140,4177198637,1
2367,258912612,3532718879,1
2368,5102744277,65285622,1
2369,65287888,65317713,1
2370,1723738794,65290756,1
2371,1723739222,65290756,1
2372,5283660295,3997758388,1
2373,4674581816,1241673447,1
2374,65300097,4730235284,1
2375,65329978,65312698,1
2376,65321839,3532718881,1
2377,65318282,3532718873,1
2378,4406691949,4503467069,1
2379,1308305528,65364793,1
2380,65354034,1260360820,1
2381,65322441,1601995451,1
2382,4019097604,2548141870,1
2383,3719569476,3532719203,1
2384,65303721,4518026425,1
2385,1723563915,65327388,1
2386,302034288,678185710,1
2387,65372925,448099743,1
2388,5000826411,4761684717,1
2389,65317339,1152536981,1
2390,65317565,65313437,1
2391,1692478758,4850395375,1
2392,703426021,4177104992,1
2393,65367733,4177104992,1
2394,65317040,4018809908,1
2395,65317037,409932777,1
2396,65306797,65306288,1
2397,65317042,4177104993,1
2398,65293748,65319918,1
2399,65287347,615144647,1
2400,65331856,65337920,1
2401,2071244829,4703074662,1
2402,3959022756,4763953293,1
2403,4021327359,3527108531,1
2404,4420101173,4071045520,1
2405,703395816,5129533043,1
2406,258910944,316735270,1
2407,4731768503,65295279,1
2408,4828619479,5317173530,1
2409,5000827723,3188130232,1
2410,65341795,65305815,1
2411,2819457919,4089809877,1
2412,2071244801,65327167,1
2413,4025717860,4548596611,1
2414,4025608047,65306853,1
2415,4025607991,4548596616,1
2416,65332603,3406604961,1
2417,65305208,3406604959,1
2418,2884715022,65286602,1
2419,65306942,648536806,1
2420,65336646,65334469,1
2421,2331980048,4757430199,1
2422,5000827324,65351063,1
2423,1243846514,65315495,1
2424,65285109,65303719,1
2425,1243846537,65348184,1
2426,5019919806,3997967146,1
2427,65296328,65317344,1
2428,65304999,65290928,1
2429,1067998754,4177227589,1
2430,258758555,4186794504,1
2431,65327151,4186794506,1
2432,65307946,3719571438,1
2433,1270745631,1677798452,1
2434,612765379,4759501934,1
2435,4018809951,1207466298,1
2436,4018809937,300759185,1
2437,2027231759,1243846491,1
2438,603369653,65334137,1
2439,65293766,4759501829,1
2440,65318138,4104779287,1
2441,65313450,612029143,1
2442,3931497671,315421089,1
2443,4019009265,65307550,1
2444,1196827845,300459900,1
2445,1196824076,2613221262,1
2446,2726255238,2613221273,1
2447,3449339698,2613221262,1
2448,2069694257,4496150592,1
2449,1723739368,258467514,1
2450,3830586448,65285622,1
2451,4034101617,3532718881,1
2452,65296812,1260360787,1
2453,65324599,916328138,1
2454,4406692038,768243619,1
2455,65330491,5000827721,1
2456,258759753,3997889201,1
2457,4784302718,65290786,1
2458,3860557669,3532718873,1
2459,300456473,1869135409,1
2460,767841427,1578907730,1
2461,65368924,3999658235,1
2462,65351783,4177105008,1
2463,4035920539,65333972,1
2464,4659622291,5020557542,1
2465,4504980273,4784127970,1
2466,2713578414,5034115719,1
2467,1270672016,1147880104,1
2468,65367733,1241673608,1
2469,276543342,728948454,1
2470,1728581555,295219753,1
2471,65307002,4731768934,1
2472,65349151,65310904,1
2473,4564862101,65281835,1
2474,65279851,4104762087,1
2475,4759501686,1266060468,1
2476,65319030,65284015,1
2477,4759501704,65300043,1
2478,4759501677,666585985,1
2479,4759501703,65351790,1
2480,65345537,65376326,1
2481,4179475356,4783987015,1
2482,733597366,2819459470,1
2483,1723563950,65288593,1
2484,5000827326,4495540991,1
2485,1420265674,4104677531,1
2486,733639602,4019353102,1
2487,286812790,4038579276,1
2488,65307629,4757430217,1
2489,1607049450,2579653774,1
2490,595774096,65308289,1
2491,65348184,1243846517,1
2492,3998182230,65317035,1
2493,764887704,1260360848,1
2494,65328687,5318541592,1
2495,3902413696,1723768758,1
2496,1580501214,4496150593,1
2497,65342532,1677788944,1
2498,65351775,65290312,1
2499,4044911336,65303488,1
2500,370202141,2322615160,1
2501,3978835974,65337376,1
2502,65292691,33241803,1
2503,258755557,1511339712,1
2504,65333819,1271001348,1
2505,65348184,4766860288,1
2506,65319921,65318508,1
2507,65330491,279669342,1
2508,4546817586,65321839,1
2509,302742529,65306940,1
2510,302742529,65351748,1
2511,3999658235,65297954,1
2512,4104677532,4178230430,1
2513,65319961,4757825735,1
2514,5000827721,3998863477,1
2515,1973854159,4904270575,1
2516,258967889,3838515961,1
2517,1971110523,65337373,1
2518,65313913,3999273478,1
2519,65303550,4406691943,1
2520,65296223,65336474,1
2521,65339460,2071244784,1
2522,4757824810,2071244749,1
2523,4014191218,33241803,1
2524,4925013317,388001828,1
2525,65352443,65356185,1
2526,1769694502,1308305464,1
2527,4728917940,5020557557,1
2528,4104677532,4937868499,1
2529,65290795,3999273478,1
2530,4783987003,4179488635,1
2531,612765104,5020786537,1
2532,4034036879,4002286833,1
2533,4505381651,65288277,1
2534,4757824786,65356398,1
2535,4223760520,2323785117,1
2536,3021675450,3532719203,1
2537,4018809932,65348184,1
2538,65341513,65348742,1
2539,678274786,3830586439,1
2540,3999660977,4941618147,1
2541,1723738961,4014184980,1
2542,4177105014,65295289,1
2543,65333814,65292045,1
2544,65333932,4757825826,1
2545,4730233583,65307438,1
2546,4000209752,65317028,1
2547,65309828,65317028,1
2548,258967876,1728581600,1
2549,1677798453,54891569,1
2550,2315555375,65300025,1
2551,4012499525,300459900,1
2552,65317369,2613221262,1
2553,612774012,65334514,1
2554,4757825801,65333358,1
2555,65297954,5184723118,1
2556,65351748,5020852181,1
2557,65306940,300459913,1
2558,2315555360,1613924565,1
2559,3386704350,65322605,1
2560,65374847,65348962,1
2561,355786735,1723739268,1
2562,65357431,3860677211,1
2563,65329980,1848703874,1
2564,2271390194,65303743,1
2565,1723738833,65307354,1
2566,725294409,302481885,1
2567,4420101119,65297537,1
2568,2957504175,4013332675,1
2569,4503467075,3999365254,1
2570,2957504174,4177104998,1
2571,4010855893,259139108,1
2572,258776306,4757825768,1
2573,65359049,3978835945,1
2574,65324860,65283735,1
2575,65324863,2548095095,1
2576,364825952,4518026425,1
2577,65306336,65327983,1
2578,4757430287,763662550,1
2579,302034224,2884715022,1
2580,4759501712,5022428503,1
2581,4759501864,1266422687,1
2582,4757825828,65363174,1
2583,4757825850,4548596611,1
2584,4757825825,2841581040,1
2585,4757825835,65306844,1
2586,3719529498,4757825793,1
2587,371249984,1419794106,1
2588,4069443909,3999654354,1
2589,65345370,5020835260,1
2590,2819452281,65315477,1
2591,65299058,4406692043,1
2592,539982506,367017476,1
2593,4604786070,65336082,1
2594,65305815,65315442,1
2595,65289134,2447255569,1
2596,65369603,65319961,1
2597,865946071,4014397116,1
2598,65319968,1582797111,1
2599,65303560,330666983,1
2600,4757430131,65319587,1
2601,1148372820,65325227,1
2602,65314202,4179595256,1
2603,65301542,65325227,1
2604,4757430127,4179595256,1
2605,1148372875,65325227,1
2606,5296831841,729040264,1
2607,5184250103,733588454,1
2608,4766860608,4784127952,1
2609,65303706,65299085,1
2610,65317560,65299087,1
2611,65356158,65299113,1
2612,262078986,5080202405,1
2613,1221046294,5020800957,1
2614,4730235254,3447483936,1
2615,65317542,4495540997,1
2616,1270745639,293820532,1
2617,3999660977,3997931597,1
2618,65345191,1723738961,1
2619,275435180,65285846,1
2620,65287211,1511342549,1
2621,4019009285,4012202146,1
2622,65299342,65306948,1
2623,1148372891,1723739098,1
2624,1819811640,65299099,1
2625,2802825828,2605799280,1
2626,3532718874,65341795,1
2627,4177105010,2071244852,1
2628,3978841925,1420265544,1
2629,4016379791,65324238,1
2630,4720933158,3447483936,1
2631,267455450,65306991,1
2632,4021550356,65318131,1
2633,5027575105,1266450421,1
2634,65336075,65306844,1
2635,65335017,258759765,1
2636,3527108525,615144495,1
2637,4305779213,4985371694,1
2638,65337410,65371963,1
2639,4763953236,1241673563,1
2640,2163049313,4941850602,1
2641,4730235239,4177086674,1
2642,4730235263,1266450421,1
2643,65321233,65306835,1
2644,65324860,65303700,1
2645,4022941213,1723738865,1
2646,65296572,2071244891,1
2647,3836814558,2081674770,1
2648,65320022,2613275178,1
2649,4061762654,65334137,1
2650,4179555574,4784302676,1
2651,65318397,2841581039,1
2652,4002286860,4177086679,1
2653,65312641,4038579275,1
2654,65333997,4552122320,1
2655,4179555578,65313188,1
2656,539993900,4495540997,1
2657,315367013,65306787,1
2658,4967529371,65312246,1
2659,65328436,65297405,1
2660,4757430333,65316010,1
2661,1792795195,733587104,1
2662,3716495465,764840797,1
2663,1243846532,65326740,1
2664,65307093,65345234,1
2665,65325975,65305857,1
2666,65330728,1594246436,1
2667,265506642,295222603,1
2668,1621275313,65329980,1
2669,65293746,65319911,1
2670,65334523,3790925687,1
2671,4627636305,65290218,1
2672,5025735416,65342807,1
2673,65303692,65365166,1
2674,65306812,65327108,1
2675,1344032637,5020852180,1
2676,3999658235,4505381651,1
2677,65317542,1582859570,1
2678,65319923,2613275178,1
2679,65308302,65322282,1
2680,3406604955,3998103779,1
2681,65308413,733626671,1
2682,1266422687,4730235203,1
2683,4548596610,4757825907,1
2684,65327136,1564279872,1
2685,4061762658,4759501683,1
2686,4493103508,4759501694,1
2687,65300107,612029182,1
2688,65329978,612029154,1
2689,1723739368,612029155,1
2690,65300105,276549440,1
2691,65318326,4406692039,1
2692,1735978719,65333826,1
2693,4402491099,65287280,1
2694,3997831655,3489979617,1
2695,298081952,4036026139,1
2696,65326224,4757430218,1
2697,4759501878,65331688,1
2698,5022501253,4177104991,1
2699,2577219741,1130443086,1
2700,4730235282,65318641,1
2701,65296937,2071244755,1
2702,4763953217,581258842,1
2703,2819579974,581258949,1
2704,4763953235,65334510,1
2705,1735978685,65324341,1
2706,615405793,2548095086,1
2707,2449889353,3532719203,1
2708,4608620461,4018840057,1
2709,4008988341,65306958,1
2710,4937868499,65319911,1
2711,65317731,1857803079,1
2712,317102881,612769042,1
2713,4188186126,4759501693,1
2714,3188130238,4019097064,1
2715,4019410700,5020813206,1
2716,4757825864,595495876,1
2717,4757825847,317126582,1
2718,65327163,3978841919,1
2719,945302341,4496150592,1
2720,360447866,1266422707,1
2721,65332678,4177104994,1
2722,300761099,2936165726,1
2723,65306847,65297537,1
2724,5020811827,1420265746,1
2725,65290102,5281446743,1
2726,4503467083,4763953361,1
2727,4019009262,261510671,1
2728,4177198629,5022036465,1
2729,4757430326,65290943,1
2730,916328137,1677798450,1
2731,258968249,65301514,1
2732,65317735,3999644592,1
2733,1206753813,4552122320,1
2734,1206753813,65319532,1
2735,1206753813,65306810,1
2736,984735744,1088101330,1
2737,4911322220,4757825793,1
2738,4759501914,65363176,1
2739,5069262398,1266422679,1
2740,65317731,65371611,1
2741,603369654,65327167,1
2742,65327648,65283475,1
2743,2069658744,3716495466,1
2744,65293768,3449338191,1
2745,65317727,4071045520,1
2746,65293768,65302962,1
2747,1419794106,65293779,1
2748,1723738961,65317032,1
2749,65318326,65317035,1
2750,65280423,703454967,1
2751,2449889386,1996007210,1
2752,65321839,3645272798,1
2753,65294136,4183593306,1
2754,65376331,65322285,1
2755,4493184774,65307474,1
2756,65344399,1723739165,1
2757,65344399,2069694255,1
2758,65348340,4177105002,1
2759,1243846491,65326533,1
2760,65306920,65303531,1
2761,65318965,4941620914,1
2762,65299092,4546868681,1
2763,4000792670,4019009261,1
2764,65315452,4019009261,1
2765,4038579276,65353096,1
2766,4038579276,65349144,1
2767,1626468366,1332541745,1
2768,65334123,1723738961,1
2769,65334125,1723738965,1
2770,1626468366,1723738961,1
2771,65334123,65317028,1
2772,65334120,295184727,1
2773,3978836034,65359317,1
2774,65351265,1970214326,1
2775,65312672,3974536424,1
2776,612766320,2649313724,1
2777,65336494,65296216,1
2778,65295379,303785873,1
2779,3978836039,768244084,1
2780,2166542058,1622597956,1
2781,260494514,2236830582,1
2782,1723563834,4759501700,1
2783,65367733,65329111,1
2784,4505381652,2800130427,1
2785,65317058,4018840062,1
2786,1270672016,4184167081,1
2787,65369159,1895821101,1
2788,3188130239,4509833263,1
2789,65358921,65295278,1
2790,4763953318,4659607787,1
2791,4761684642,4659607787,1
2792,65307352,1270745629,1
2793,3143178511,65306956,1
2794,4017351792,65347696,1
2795,65306240,4178174287,1
2796,612029154,767808220,1
2797,4406692038,65333194,1
2798,2071244722,767808141,1
2799,4177086681,65317532,1
2800,5019920129,4547464636,1
2801,65336047,1578907730,1
2802,741746749,2577219748,1
2803,3532718883,65333356,1
2804,65303721,4475542318,1
2805,4925013317,4019096996,1
2806,1298675681,4518026427,1
2807,2143369209,5020800957,1
2808,4728917938,65329091,1
2809,1723563919,65321839,1
2810,4177227606,65373331,1
2811,4757825773,2304883693,1
2812,4402491112,1270745631,1
2813,4402491112,1723738913,1
2814,448100060,1148372886,1
2815,5257236557,4475542318,1
2816,4485990007,4475542320,1
2817,65333358,65307374,1
2818,5027315569,4720933147,1
2819,4759501708,4011962213,1
2820,4759501679,5317173530,1
2821,4183593398,1419794037,1
2822,4951863008,2315555431,1
2823,65326698,2156202804,1
2824,3719569485,3985226613,1
2825,4888219855,2304626321,1
2826,65306800,4019009283,1
2827,65343962,65303678,1
2828,4019009263,4808718422,1
2829,65365865,65295281,1
2830,4503467082,65324646,1
2831,1582859600,1711296535,1
2832,65345370,65315471,1
2833,4223760520,65299086,1
2834,2819444058,2251965263,1
2835,258910923,4402491113,1
2836,258910923,65300049,1
2837,4014184953,65360332,1
2838,1196827844,65295403,1
2839,1243846520,581258842,1
2840,65333814,65281824,1
2841,4105030829,4402491120,1
2842,2548141870,65314382,1
2843,5080202405,65350764,1
2844,5020800957,4759501683,1
2845,5026192923,2897211201,1
2846,65306797,4759501713,1
2847,5080202405,4759501708,1
2848,4759501858,4061762654,1
2849,4759501719,65345191,1
2850,65295332,65359200,1
2851,65334125,945305041,1
2852,65307007,4016379796,1
2853,4759501869,767787096,1
2854,65339089,4730235239,1
2855,4493506217,65319958,1
2856,65337735,65319964,1
2857,4809568655,65372831,1
2858,5020557553,4694791290,1
2859,65327171,4183593211,1
2860,4763953351,4828619334,1
2861,4022986135,65308621,1
2862,3931507115,1578907732,1
2863,65325039,65368043,1
2864,3393386010,65312208,1
2865,4179555577,65317406,1
2866,1067969756,65336875,1
2867,1692478712,65319557,1
2868,65367784,65306838,1
2869,386895626,1308305528,1
2870,4018809915,65312391,1
2871,4018840046,1578907676,1
2872,1606434348,65305761,1
2873,65336711,65333936,1
2874,65295324,65301539,1
2875,4178230428,65324846,1
2876,1167787155,4177105016,1
2877,314079066,340164576,1
2878,2304626342,3645272853,1
2879,4828619449,733588454,1
2880,4828619451,733587104,1
2881,65327923,3532719203,1
2882,300782274,65295291,1
2883,3719569487,1682972864,1
2884,5112670337,65346882,1
2885,65359317,342545621,1
2886,65328196,3584465762,1
2887,1381372010,65359093,1
2888,265666749,4008988308,1
2889,2071244914,65372925,1
2890,2071244914,65326744,1
2891,268012929,2315556020,1
2892,763662657,65314420,1
2893,763662546,65374259,1
2894,65319925,1578907716,1
2895,65310743,1419794083,1
2896,4759501835,1777579591,1
2897,1613924565,1419791172,1
2898,65322605,1723738864,1
2899,4061806113,3532718883,1
2900,1869135413,295220017,1
2901,4402491113,65374259,1
2902,4402491115,4761685555,1
2903,65329405,65314571,1
2904,3393386010,65303550,1
2905,65352457,1618243465,1
2906,4505381657,65299099,1
2907,4505381650,65299067,1
2908,295219626,65332198,1
2909,65287705,2019051057,1
2910,4761685550,2315555403,1
2911,300761096,1723738900,1
2912,1266422679,1332541738,1
2913,275724398,1723738900,1
2914,4941618159,65336941,1
2915,260193156,1918054302,1
2916,3997846877,1270745645,1
2917,65369700,65299078,1
2918,4620392514,5311522061,1
2919,65319918,65300107,1
2920,65305815,295184727,1
2921,65306800,65318986,1
2922,65308965,65372831,1
2923,2315555418,65366753,1
2924,3447483940,1270745639,1
2925,4089809877,4035890905,1
2926,65300049,1270672015,1
2927,65310904,65317058,1
2928,1206753813,1511349568,1
2929,65306810,65285858,1
2930,65330054,65344399,1
2931,268235500,65372829,1
2932,302034224,4019577215,1
2933,65337923,65333988,1
2934,4728917965,276546183,1
2935,4826043890,65350764,1
2936,65282576,4014184952,1
2937,65293741,65333829,1
2938,65351774,5318541606,1
2939,3500164394,4503467069,1
2940,3500164394,65295289,1
2941,65315445,300759180,1
2942,4941620919,330660333,1
